答题序号,来源,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,开始时间,提交时间,答题时长,IP省份,IP城市,IP地址,浏览器,操作系统
100000154,腾讯文档,2,,,南京医科大学,是,全都有,有的，宿舍楼之间不太一样，江宁区(新生待的校区)，五栋，有独立卫浴,有晚自习(部分专业)，也有晨练(部分专业),没有，但部分专业有晨练，太极拳,"标准要求是:每周三次keep跑步打卡，一次三公里，配速在12以内，轨迹绕操场，不可以骑车。
但看运气，运气好了会比较松",两个月，假期还是可以的,允许。部分店家通过小程序可以直接送到宿舍楼下，校内部分餐厅也可以配送到宿舍楼下。但校外很多餐厅，会放在北门外卖柜，外卖柜距离宿舍大概要走七八分钟，有点远。,"江宁区(新生)不在市区，南门口就是地铁，北门就有公交车，进市区大概要四十分钟地铁。但周边有吃喝玩乐的地方。
五台区(大三大四实习)在市区内，但校区很小很破",有，洗衣房。可能要排队等一阵，但是想用都是能用到的,不限制数量，按连接的设备数目以及时长计费，略慢，但正常使用是没有问题的,不断，完全不断,"江宁区
早餐选吃的常规一点五块甚至三块就能吃饱，吃的花样多一点也就九，十块(很饱很饱)。
晚午餐大窗口，一荤一素8-10r以内，两荤(15r以内，11-13r左右)，大概就是肉菜5-6元，素菜3-4元，米饭不要钱。
去各种小窗口吃的话，10-15r不等，也有点菜制的，上不封顶。",全天，凌晨三点洗澡都没问题,好像不能，不过有共享单车，可以骑自行车,不限,"江宁
有，图书馆五层，教学楼空教室，乃至各教学楼的一些沙发",能,用校园一卡通，两个校区通用。门禁、超市、食堂、热水、洗澡都可以刷一个卡。,会，开学前会提醒,有一个大超市，食堂内多个小超市，东西比较全,统一在邮局，距宿舍5-7分钟路程，菜鸟驿站或者拼多多等等扫码取货,哈啰单车，只有这一种,早上五点到晚上十一点前都可以自由进出宿舍楼，全天可以自由刷脸进出学校大门，当天出校当天回的话可以随意，校门口刷脸就可以。晚上不会宿舍分话需要请假。,查，不封(应该)，可以回，但会被记,"江宁区环境不错
五台很抽象
社团还算丰富
学风很卷，卷生卷死
一般都是考试月(划重点)
一不小心容易从开学考到放假
书很厚，题很多",2023-06-30 18:07:46,,,,,,,
100000155,腾讯文档,2,,,河南科技大学,有的是有的不是,"宿舍有，但需要交押金，自主选择是否使用
教室只有一些智慧教室有，其他的没有",没有。离得不太远,大一有，之后没有,大一有，看学院管的严不严,女生150，男生200，可以骑车,就正常两个月左右,允许，嘉园离得很近,开元校区，不太便利，打车三十分钟左右,有,只能一台设备,不断电不断网,不太贵，我没吃出过,早上十点到晚上九点（大概是）,可以，新增了很多充电桩,只能日常使用，大功率的一律不行,无,能,一卡通，微信支付宝绑定后可以,会，和通知书一起寄过来,普普通通，但龙翔街尽头有大张超市，很方便,嘉园拿快递太远了，小蛮驴智能但没那么智能,租八戒，哈啰，很多，但要用一个都找不到,11点前？大概吧,不查，11点半前能回去,校园环境还不错，但路不太好，破破烂烂的，学习氛围很强，经常有一些活动，还挺不错,2023-06-30 20:47:34,,,,,,,
100000156,腾讯文档,1,[DESENSITIZED],2.0,安庆师范大学,是,有,西门独立卫浴，东门除1-5号楼六人间都是独卫无独浴,大一有晚自习,无,每日1.6公里，每学期40次，骑车别被抓就行,暑假两个月，寒假也有四十天到两个月，貌似没有小学期,允许，外卖送至宿舍楼下,无地铁，距离市区十多公里，公交四十分钟到一个小时左右,有,还行，对校园网期待别太高,不断,偏贵，暂时未发现异物,西门独卫全天供应热水,不可以,800W,无,能,校园卡，食堂可以刷卡或微信支付宝二维码付款，不过要跟自己校园卡绑定,会统一办,不咋地,还行，东门宿舍附近有快递中心，西门要到校门外卖寄收快递,校园内无共享单车,晚上十点半校大门关闭，十一点宿舍门关闭,一般不查寝，晚归翻墙或者求求守门的吧……,除最新的两栋楼之外，宿舍住水泥地啊！！水泥地！！跟住毛胚房一样巨巨招灰,2023-06-30 21:53:51,,,,,,,
100000157,腾讯文档,1,[DESENSITIZED],2.0,桂林旅游学院,是，23年后入学的可能会遇到六人间改八人间，将会是上下铺,有,有,有,有,大一女生每天1.5公里，男生2公里，满分40/60次，可以骑车,寒暑假两个月，学期五个月,允许，在校门口取外卖，很远,交通不便利，没有地铁只有打车和公交车，不在市区，进城四十分钟左右,有,在宿舍只能电脑连网线连得上校园网，在教学区内可以连无线，校园网不能开vpn不能上b站和网易云，设备应该不限制,每天晚上23:32断电,食堂一楼很便宜，二楼自助稍贵，没吃出过异物，学校有商业街有很多吃的,感觉是全天供应，基本随时随地都有热水洗澡,不能骑电瓶车，能骑自行车,800w以下,没有,能,洗澡热水用校园卡，食堂和商业街消费用手机就可以,会要求办理，卡里有补贴,正常生活超市，该有的都有,有菜鸟驿站，所有快递都在驿站拿取，寄快递可以在驿站寄,共享单车很多，还有校园摆渡车,应该是晚上十点以后不能出校门,看导员，有时候会查有时候不会，不封寝，晚归可以回,学校环境真的很好风景优美，教室大都有空调，商业街和食堂东西便宜好吃，宿舍上床下桌北区宿舍新装修的环境更好就是有点远，学校商业街开有个大品牌奶茶店咖啡店，但是离桂林市区很远，交通不便利门口只有两路公交车，学校隔壁有电动车出租，学院也多可选择专业多多,2023-06-30 21:40:02,,,,,,,
100000158,腾讯文档,2,,,河北地质大学华信学院,不是,教室没有，夏天上课热晕学生，宿舍有，收费巨贵，恶意收费，一学期先收电费1000,有独立卫生间，没有浴室，走几步路就到了,护理系大一大二都有，别的系只有大一有,大一偶尔组织,没有要求跑步，没必要骑车，校园很小，也没有共享单车,差不多两个月,不能点外卖，周围方圆5公里没有吃的,什么都没有，去新乐坐公交，去石家庄坐大巴，都需要一个多小时,有，收费,又贵又垃圾,不断，但是有的系会十点断,一天30起步，吃出异物太常见了,晚上8点半,不可以，没有地方充电,限制大功率,没有，图书馆下班比宿管阿姨还早,能,支付宝微信消费，只有水卡需要购买充值,不会,贵的离谱,比外面贵,根本没有共享单车,只有周五中午可以出去，周日晚上七点前必须回来，其余时间不能出去,不查，不封，能,师资力量真的一言难尽，很多都是从这个学校毕业的学生当老师或者辅导员，教的还没你自学的快，校园从大门口走不到半个小时基本上校园就转完了。平时想方设法额外收费，不交就收拾你,2023-06-30 22:37:44,,,,,,,
100000159,腾讯文档,2,,,河北科技师范学院,开发区不是，上下铺，有六人间，也有六改八,开发区没有，教室和宿舍都有电风扇，,开发区无，这个校区小，去哪儿都很近,分学院，当时教育学院大一有，教院学生会组织的，不知道现在情况,疫情前有，六点开始，400的操场两圈,没有打卡要求,寒暑假正常放，一个半月左右，没有小学期,允许，开发区取外卖很近，可以送到宿舍旁边的栅栏处,交通便利，公交很方便，秦皇岛没有地铁。主校区和开发区都在市区。,有，付费。3－6元左右。,自己买流量卡,开发区分宿舍楼，不过今年好像不断电了，之前3号楼（教院住的）23点断电,价格适中，曾吃出过，概率不大,开发区澡堂8.00－22.00，热水房（免费热水）和澡堂时间差不多。有付费的热水器，全天的。,开发区可以骑，有充电车棚。,不清楚，不允许用大功率电器。,开发区无,可以,校园卡、微信支付、支付宝,会,还可以，开发区只有一个，够用。学校对面也有便利店，很近，因为学校很小，去哪儿都不远。,取快递很方便，寄快递也方便。,门口有很多贡献单车，有两三种吧。黄的、蓝的、绿的,只允许学生出入，宿舍门禁22.30，差几分钟也没事,偶尔查，学生查，查新生就会严吧。22.30封，晚归差几分钟可以进。,科师在河北省的高校中，地理环境不错，海边城市秦皇岛真的很有趣，很多景点，大学四年可以慢慢游玩。文科专业大多在开发区，造成这个校区女多男少。面积也不大，但是算是在市区里。最重要的一点，开发区没有图书馆，很崩溃，不过学习氛围很好，处处都是学生们学习的痕迹。,2023-06-30 23:28:01,,,,,,,
100000160,腾讯文档,2,,,广西师范学院,是,宿舍有，部分教室有,有独卫,大一早晚自习 大二晚自习 不是每天都有,无,无,寒假一个月左右 暑假两个月左右,允许,不太便利 没有地铁,可以宿舍一起买,不行,不断,价格不太实惠 偶尔,7:00-24:00,不能,不限电,有,能,一卡通或者微信支付宝都可以,会,说小卖部比较合适,没啥限制,只有哈罗单车,23:00:00,有时候查，不封,不想当老师别来,2023-07-01 05:15:36,,,,,,,
100000161,腾讯文档,1,[DESENSITIZED],1.0,黄河交通学院,老校区两个上床下桌两个上下铺，新校区全部上床下桌，都是六人间,教室没有，宿舍有,老校区教学区宿舍有，生活区没有，澡堂离的很近，新校区都有,早八课带晚自习，三年周日到周四的晚自习,一周一次,男生84，骑车要控制速度,和正常一样,可以点，老校区离得近，新校区离的比较远,有公交站，共享单车，高铁站离的很近,有,不限制数量，网络质量不错,不断,7-15的样子,全天,可以,不限但要自己充,暂时没有,可以,扫码支付,有发,稍微有点黑在的,没什么限制,老校区用不到，新校区里面有一种,周末不查寝,周末不查,，,2023-07-01 22:18:06,,,,,,,
100000162,腾讯文档,1,[DESENSITIZED],1.0,郑州理工职业学院,是的,有空调,有,有晚自习,大一有,我那个没有跑步打卡,正常放假,基本上没啥能点的外卖,不便利，一个小时左右,宿舍里面有,还可以，只能一个设备用,不断电,还行,好像是下午,有充电的地方,大功率的不行,没有,能,学生卡，刷学生卡,发,没啥大超市,完善,没得共享单车,出去应该需要学生卡,查，晚归能回,虽然学校不咋样，也不大，但是也有一些美好回忆，希望大家考高点，考上本科远离他,2023-07-01 22:19:18,,,,,,,
100000163,腾讯文档,2,,,苏州职业大学,否,有,南区独立卫浴，北区大澡堂（不远）,大一有晚自习，外国语学院好像有早自习,有，体锻打卡,无,寒假一个多月，暑假两个月，无小学期,允许，不远,便利，有地铁，不在市区，大概半小时,有，一次五块钱，好贵,有时卡,不断,价格有点贵，不会,全天不间断,不能骑,不清楚,没有，有门禁,可以,可以使用校园卡，也可以微信和支付宝绑定校园卡后使用,会，农行的,一般,都有站点,无,宿舍10：30关门,查,社团很好，有多种选择。师资力量好。,2023-07-02 01:46:16,,,,,,,
